flow size(B)	FCT(us)
2273 -2.0038e+06
11644 -2.00381e+06
70556 -2.00382e+06
4500659 -2.00384e+06
39818 -2.00384e+06
57938 -2.00384e+06
5694 -2.00385e+06
4556026 -2.00386e+06
116097 -2.00386e+06
2527 -2.00386e+06
32398 248
11763 164
54547 -2.00389e+06
3045403 -2.0039e+06
94379 204
799 -2.00391e+06
23514 -2.00391e+06
50323 -2.00391e+06
55238 -2.00392e+06
50766 -2.00392e+06
528229 -2.00392e+06
21766 -2.00392e+06
40144 -2.00393e+06
44769 -2.00393e+06
26862 -2.00394e+06
1184677 -2.00394e+06
6740 244
61679 493
60433 -2.00395e+06
154717 -2.00395e+06
4250 -2.00395e+06
60263 -2.00396e+06
46753 -2.00396e+06
4949211 -2.00396e+06
2022090 1.00129e+06
6990721 2.60612e+06
7842202 -2.00397e+06
14336 -2.00398e+06
23944 365
434726 -2.00399e+06
54933 488
9903 164
4633659 -2.00401e+06
4076372 -2.00401e+06
9613 244
22391 365
47294 200494
1300 241
520107 200863
3749165 -2.00406e+06
8317 -2.00406e+06
76453 6502
3277512 201658
6478 -2.00408e+06
51323 326
61126 491
90880 -2.0041e+06
2981 162
15299 -2.00411e+06
138439 620
38630 377
56085 489
197698 727
5763 -2.00414e+06
7072164 -2.00414e+06
36282 249
1722671 -2.00416e+06
1696399 1.40225e+06
9140 244
1289794 1.20147e+06
2468765 -2.00416e+06
20892 364
8458237 2.6059e+06
34725 128
79059 497
873508 2.40201e+06
4208385 -2.00421e+06
56917 328
19653 1.40061e+06
5681015 -2.00422e+06
3282 1243
75667 -2.00424e+06
7275804 -2.00424e+06
59058 2.6011e+06
35945 4373
1206492 -2.00425e+06
79798 2.60147e+06
143907 1.40238e+06
35469 369
58664 -2.00429e+06
42375 1.00097e+06
3875 162
2430717 -2.0043e+06
4569 -2.0043e+06
1889930 201170
4001180 201760
7366 -2.00433e+06
1871014 406488
34291 248
9710 244
23162 -2.00435e+06
3386828 201965
79285 -2.00436e+06
590656 -2.00436e+06
5075848 -2.00437e+06
23886275 -2.00437e+06
20938 1.40668e+06
1 240
24635 366
32200 200252
33435 248
2336704 -2.0044e+06
1451546 200977
25825 366
197180 1.00147e+06
22203 365
3431678 2.20977e+06
6027 168
2170469 -2.00444e+06
34387 -2.00444e+06
1158854 563
764 -2.00445e+06
358519 1.00292e+06
3508544 2.20512e+06
154369 203646
49005 201220
79937 -2.00448e+06
4353326 -2.00448e+06
159307 225
23418 1.40061e+06
53567 171
1606 1242
683178 200651
1476497 -2.00455e+06
1161111 -2.00456e+06
73258 -2.00456e+06
8205512 -2.00456e+06
2952938 1.20175e+06
2048390 -2.00458e+06
7159067 -2.00458e+06
6002716 -2.00458e+06
23987580 2.20854e+06
15703 -2.00459e+06
1956 241
7230754 2.40408e+06
22146 158
5923766 -2.0046e+06
1423 81
552003 362
243914 -2.00461e+06
6477 6249
65796 -2.00462e+06
2789619 2.60358e+06
53594 -2.00464e+06
13502 -2.00464e+06
13852 -2.00465e+06
6395 -2.00465e+06
486260 -2.00465e+06
4936934 -2.00466e+06
776505 -2.00466e+06
1529147 -2.00466e+06
34307 249
883170 -2.00467e+06
1584326 2.80732e+06
566192 -2.00468e+06
12532932 -2.00468e+06
7222 1.00048e+06
27773 -2.00469e+06
1276519 -2.00469e+06
3758192 -2.0047e+06
2169284 203046
14750 -2.0047e+06
61238 -2.00471e+06
83147 -2.00472e+06
28994 -2.00473e+06
54939 -2.00474e+06
4890568 -2.00475e+06
3748962 -2.00475e+06
110983 1.40086e+06
77642 -2.00477e+06
1273474 -2.00477e+06
799524 -2.00478e+06
22475 -2.00478e+06
1654008 -2.00479e+06
78164 -2.00479e+06
8568 -2.0048e+06
3376 -2.0048e+06
3648597 -2.0048e+06
505450 -2.0048e+06
11885 -2.00481e+06
6903 -2.00482e+06
9869979 2.41303e+06
8869 -2.00484e+06
9040 -2.00485e+06
11454 -2.00485e+06
734 -2.00485e+06
48786 -2.00486e+06
24488460 -2.00486e+06
42552 -2.00487e+06
24174 -2.00488e+06
77066 -2.00488e+06
76624 -2.0049e+06
41735 -2.0049e+06
2868917 -2.0049e+06
687960 -2.0049e+06
1734321 -2.0049e+06
39804 -2.0049e+06
65203 -2.0049e+06
6106499 22717
1119965 -2.00491e+06
21454 -2.00496e+06
24045 -2.00497e+06
8658 -2.00497e+06
4452305 -2.00497e+06
75510 -2.00498e+06
146073 -2.00498e+06
2465100 -2.00498e+06
52787 -2.00498e+06
42964 -2.00498e+06
17926183 -2.00498e+06
25247635 -2.00499e+06
25701 -2.00499e+06
1055750 -2.005e+06
3494156 -2.00501e+06
7386 -2.00504e+06
28371 -2.00505e+06
244 80
64988 -2.00507e+06
53472 -2.00507e+06
24765 -2.00508e+06
2745512 -2.00508e+06
17094 -2.00513e+06
2248389 925
1440213 -2.00516e+06
60844 -2.00516e+06
7574 243
20732 -2.00517e+06
938637 -2.00517e+06
17056 363
31807 -2.00517e+06
6655437 1.00272e+06
7447798 2.60442e+06
1799617 2.80698e+06
35471 249
8901728 2.20544e+06
83370 371
623 160
1454601 2.40576e+06
3565542 200883
1212707 1.20144e+06
3607472 1.40223e+06
854216 2.60233e+06
51111 487
96769 6613
117682 614
14593 361
37343 370
5828 243
42426 484
1584721 200761
340807 200819
18577 122
32039 6374
3393695 200762
3040 -2.00532e+06
39618 370
1628313 -2.00533e+06
8152365 2.81618e+06
1840845 1.40212e+06
124021 200633
1523 241
7961800 200736
2181511 1236
52533 488
41462 484
829907 2.60338e+06
69058 332
7428704 200640
2953344 200747
573363 2.60537e+06
24952341 2.60576e+06
3676522 2.20519e+06
18205805 200733
2605 6248
17614317 205549
1524731 2.8065e+06
48562 1.40077e+06
664601 1.0026e+06
6777115 200975
51732 200496
6683 243
20453 365
6102238 2.8137e+06
22132 1366
9401 244
62208 6497
70311 1.40098e+06
11284 6250
21077 364
11888 -2.00549e+06
1979219 1161
1210955 200610
4059503 1.61155e+06
2254 241
2093901 2.60535e+06
49218 200495
4500739 2.40314e+06
5294 1244
8921654 -2.00556e+06
1094389 1.60764e+06
89455 376
83218 201507
25082 200246
6917 1164
3784740 408235
317 6250
845106 1.00439e+06
5759935 200489
465 2199
3583 -2.00561e+06
23249 -2.00563e+06
154606 -2.00563e+06
25346 1.40073e+06
34858 248
28058 200245
2598634 200368
25490 202489
2172117 2.6066e+06
394522 -2.00566e+06
29854205 200367
34059 -2.00566e+06
639571 2.60348e+06
3819276 200376
1283935 -2.00569e+06
4704 1244
179208 -2.0057e+06
533988 -2.0057e+06
85949 -2.00571e+06
340702 1.20257e+06
30514 -2.00574e+06
1277919 -2.00574e+06
1649 81
24011046 -2.00574e+06
13393 -2.00574e+06
20471064 -2.00576e+06
36136 206380
72188 -2.00577e+06
15204 -2.00577e+06
958 1242
1413575 2.20634e+06
26933 -2.0058e+06
550 -2.00581e+06
988630 -2.00581e+06
4381567 2.20476e+06
75912 1.00134e+06
56900 168
9852814 -2.00583e+06
19637 243
17508 -2.00583e+06
43358 -2.00583e+06
28121 -2.00583e+06
5908 -2.00584e+06
23044 -2.00584e+06
1978240 -2.00584e+06
1100031 797
9354 -2.00585e+06
22607 -2.00585e+06
25659 -2.00585e+06
40823 -2.00586e+06
30200 1.00085e+06
46149 -2.00586e+06
40726 322
30224 -2.00586e+06
66542 -2.00588e+06
592580 -2.00588e+06
3410 -2.00589e+06
2927358 -2.00589e+06
47949 325
3452 -2.0059e+06
3845319 -2.0059e+06
36529 -2.00592e+06
11069824 -2.00592e+06
19007 243
6419625 -2.00593e+06
256711 -2.00593e+06
458941 -2.00593e+06
109 -2.00593e+06
153323 -2.00594e+06
1600637 -2.00594e+06
20144 -2.00594e+06
2396422 -2.00595e+06
8880164 -2.00595e+06
339565 -2.00596e+06
56459 -2.00598e+06
70876 185
2658594 -2.00599e+06
2038090 1113
516586 -2.006e+06
1980647 -2.006e+06
26906 -2.006e+06
26464 -2.006e+06
3118835 -2.00602e+06
7048 163
1542 -2.00604e+06
31300 -2.00604e+06
8859610 -2.00604e+06
14614214 2.41181e+06
3601892 -2.00605e+06
28285767 -2.00606e+06
2678721 1069
166 -2.00606e+06
79714 -2.00606e+06
238110 -2.00608e+06
482576 -2.00608e+06
60556 -2.00609e+06
35639 -2.00609e+06
63558 -2.00609e+06
25163 -2.00609e+06
3623406 -2.00609e+06
3777930 -2.0061e+06
5570063 -2.0061e+06
4698962 1.00249e+06
2961991 -2.00611e+06
9064312 -2.00612e+06
9360169 -2.00612e+06
4179298 -2.00612e+06
57494 -2.00612e+06
27308392 2.61016e+06
49278 -2.00613e+06
18548186 -2.00614e+06
8895 -2.00614e+06
44431 -2.00616e+06
1721656 -2.00616e+06
8516565 -2.00616e+06
27184 -2.00616e+06
88627 -2.00618e+06
988227 -2.00618e+06
903102 -2.00619e+06
6436 -2.0062e+06
602527 -2.0062e+06
25200 -2.0062e+06
1450388 -2.00621e+06
5390 -2.00621e+06
59089 329
39079 -2.00621e+06
1286423 -2.00621e+06
21862829 -2.00621e+06
4024545 -2.00622e+06
56855 -2.00622e+06
6917800 -2.00622e+06
442237 -2.00622e+06
8123 -2.00622e+06
22777364 -2.00623e+06
9420 -2.00624e+06
3546 -2.00624e+06
42482 -2.00625e+06
682 -2.00625e+06
710917 -2.00625e+06
953170 -2.00625e+06
4574 -2.00626e+06
668230 -2.00626e+06
26853 -2.00626e+06
77364 -2.00626e+06
420 -2.00627e+06
1633481 -2.00627e+06
6672 -2.00627e+06
27478 -2.00627e+06
15852 -2.00627e+06
1649537 7043
3856748 -2.00628e+06
24230 -2.00628e+06
5478887 -2.00629e+06
3464668 -2.00629e+06
722871 -2.00629e+06
1533373 -2.00629e+06
16084 122
4599376 -2.00631e+06
52264 -2.00631e+06
2613974 -2.00632e+06
1757737 -2.00634e+06
105876 -2.00634e+06
54166 -2.00634e+06
4239074 2.60378e+06
4449 -2.00636e+06
9814277 201231
35344 -2.00638e+06
5992 261
70476 334
189020 6707
45169 485
5127 244
24517 245
1569132 204546
33153 128
101990 609
59817 329
43534 485
33468 370
762399 2.60315e+06
8511773 201151
6852 243
4237876 2.8089e+06
8309 244
9278049 2.02372e+06
3753271 1.20174e+06
552 1241
64544 492
187077 1638
30026 367
624043 639
27058 367
4738 242
1272241 1646
4415959 2.40443e+06
237804 2.60171e+06
7997 243
2218 241
4903 1.00048e+06
7784807 2.40445e+06
5980 1.00048e+06
1882525 201131
29476 367
41425 -2.0066e+06
10987950 2.80884e+06
14228622 -2.00661e+06
50828 326
1975755 200501
3038793 2.80881e+06
567558 200493
39106 250
7524257 2.8146e+06
1176 241
26770 366
9523983 -2.00666e+06
8663 244
105348 4614
2051844 2.6037e+06
16522 363
23077 -2.00668e+06
7903 243
65526 492
27520 274
6347 -2.0067e+06
125156 200633
405895 1.20088e+06
2121 -2.00672e+06
63947 499
40902 483
490500 200641
3935 242
854273 2.80513e+06
704011 2.6055e+06
21675 365
46195 206500
72396 2.60111e+06
315 240
12536 245
6279 162
1113298 894
1410056 405076
931461 488
74167 1.00062e+06
9047 163
258764 1.00158e+06
16683 363
61580 -2.00684e+06
74956 200908
1865219 200246
1333273 2.80769e+06
3202789 2.60701e+06
75613 6341
234613 6509
7059428 2.40782e+06
8466134 2.60708e+06
447 3240
23476 3365
63193 -2.00689e+06
63338 1.00122e+06
54198 1.20134e+06
69388 1.20158e+06
7792 83
7061893 2.60308e+06
2397626 -2.00693e+06
22309 2.60073e+06
234500 1.20168e+06
1134603 200739
17274 1365
74930 1.00134e+06
25683 4371
23379 1.00073e+06
7540 163
5784439 2.40404e+06
2746645 2.20358e+06
9228635 2.60525e+06
925038 739
62029 1.00122e+06
192633 1.20183e+06
524 4244
7665 -2.00706e+06
9360 -2.00706e+06
5836909 2.60526e+06
6921128 2.20916e+06
45335 2.80134e+06
20616 -2.00707e+06
248986 261
7221 243
1866146 -2.00709e+06
2416297 -2.0071e+06
73404 1.00134e+06
3759283 -2.00711e+06
9166 -2.00712e+06
6257 -2.00712e+06
6935866 -2.00712e+06
2077389 2.41074e+06
5624494 -2.00714e+06
69360 -2.00715e+06
487547 364
23161 -2.00717e+06
5748 4247
57763 -2.0072e+06
1832516 201144
362 -2.00721e+06
37459 -2.00722e+06
1749805 759
23430564 -2.00723e+06
3474969 1.00591e+06
2818195 -2.00724e+06
44357 1.00109e+06
36981 -2.00725e+06
1304 1.00024e+06
9043636 -2.00726e+06
803915 -2.00727e+06
597254 -2.00727e+06
18776 -2.00728e+06
1103063 200688
4810 -2.00729e+06
57467 -2.00729e+06
7825001 1.40963e+06
9509097 -2.0073e+06
60366 -2.00731e+06
429903 -2.00732e+06
9012773 -2.00732e+06
3062706 2.40362e+06
17349 -2.00733e+06
94936 491
16940 -2.00735e+06
10824 -2.00735e+06
6695 -2.00736e+06
2881 -2.00737e+06
2028656 -2.00737e+06
22859 124
50104 -2.00738e+06
1522689 -2.00738e+06
83069 -2.00739e+06
46375 -2.00739e+06
178286 -2.0074e+06
322309 -2.0074e+06
2080377 -2.0074e+06
2047966 -2.00742e+06
5840234 1.00286e+06
75256 -2.00742e+06
37452 -2.00743e+06
10272 -2.00743e+06
137238 -2.00744e+06
16147 -2.00744e+06
62444 -2.00744e+06
18326 -2.00744e+06
54726 -2.00744e+06
117811 -2.00745e+06
1040144 -2.00746e+06
5220 -2.00746e+06
40754 -2.00747e+06
3343084 -2.00747e+06
3124593 -2.00747e+06
27542 -2.00747e+06
428992 -2.00748e+06
707667 -2.00748e+06
176845 -2.00748e+06
1440220 -2.00748e+06
8706 -2.00749e+06
19755 -2.0075e+06
63226 -2.0075e+06
66055 -2.0075e+06
3664 278
7671 -2.00752e+06
16994 242
732677 422
60448 1493
95920 -2.00756e+06
28333264 -2.00756e+06
11182 -2.00757e+06
45999 -2.00757e+06
20162464 2.81152e+06
4453152 2.40344e+06
17494 411
4178594 2.60344e+06
364094 509
706254 5018
29541 367
62851 331
55721 489
97059 406
24666 366
49826 487
1536043 1.20224e+06
5756474 2.6047e+06
3631075 2.60245e+06
6858 243
73543 1.4011e+06
66871 332
125013 415
1675466 2.60725e+06
1730052 1.2018e+06
9478 244
29016 1.00073e+06
70211 494
4581842 -2.00774e+06
774660 758
17818 364
3254 -2.00776e+06
297 240
22512 365
33505 127
29986 1.00085e+06
695012 946
1057760 2.20171e+06
5124947 2.81137e+06
133195 619
99883 1.40087e+06
10643 244
6404895 -2.00782e+06
21018 244
6927 -2.00783e+06
52505 1.0011e+06
